lang_pair,source_lang,target_lang,n_shards_in,n_shards_out,rows_total,rows_scored,rows_failed,mean_score,elapsed_sec
bul_Cyrl-khm_Khmr,bul_Cyrl,khm_Khmr,1,1,443359,443340,19,0.6308,3709.2
ben_Beng-ast_Latn,ben_Beng,ast_Latn,1,1,49238,49219,19,0.5488,1218.9
afr_Latn-pbt_Arab,afr_Latn,pbt_Arab,1,1,49093,49088,5,0.5942,1916.8
bul_Cyrl-ltz_Latn,bul_Cyrl,ltz_Latn,1,1,54399,54393,6,0.5541,425.3
ben_Beng-mkd_Cyrl,ben_Beng,mkd_Cyrl,1,1,1949486,1949286,200,0.5290,14258.3
dan_Latn-srd_Latn,dan_Latn,srd_Latn,1,1,803660,802470,1190,0.4516,5951.5
ben_Beng-nya_Latn,ben_Beng,nya_Latn,1,1,66746,66745,1,0.4563,578.0
ben_Beng-mal_Mlym,ben_Beng,mal_Mlym,1,1,5324672,5324542,130,0.5399,41591.2
bul_Cyrl-hbs_Latn,bul_Cyrl,hbs_Latn,1,1,1154396,1154393,3,0.2901,10180.8
bul_Cyrl-mri_Latn,bul_Cyrl,mri_Latn,1,1,90838,90833,5,0.5689,747.9
bos_Latn-nob_Latn,bos_Latn,nob_Latn,1,1,3431061,3430477,584,0.7461,25071.9
dan_Latn-yue_Hani,dan_Latn,yue_Hani,1,1,857554,857470,84,0.5059,6019.4
ben_Beng-snd_Arab,ben_Beng,snd_Arab,1,1,869916,869882,34,0.4638,6212.0
bul_Cyrl-sqi_Latn,bul_Cyrl,sqi_Latn,1,1,1542582,1540067,2515,0.6272,11824.1
bul_Cyrl-ast_Latn,bul_Cyrl,ast_Latn,1,1,122176,121898,278,0.6006,873.0
bul_Cyrl-npi_Deva,bul_Cyrl,npi_Deva,1,1,186173,186110,63,0.6396,2127.2
bul_Cyrl-roh_Latn,bul_Cyrl,roh_Latn,1,1,14300,14298,2,0.3058,109.0
ekk_Latn-guj_Gujr,ekk_Latn,guj_Gujr,1,1,107654,107649,5,0.7170,1018.7
bul_Cyrl-scn_Latn,bul_Cyrl,scn_Latn,1,1,81992,81972,20,0.5128,690.8
ekk_Latn-kir_Cyrl,ekk_Latn,kir_Cyrl,1,1,84202,84192,10,0.4632,788.4
ekk_Latn-lim_Latn,ekk_Latn,lim_Latn,1,1,52673,52608,65,0.5625,503.7
ceb_Latn-epo_Latn,ceb_Latn,epo_Latn,1,1,101170,101167,3,0.3721,933.2
bul_Cyrl-kan_Knda,bul_Cyrl,kan_Knda,1,1,234115,234113,2,0.7035,2139.9
ceb_Latn-mlg_Latn,ceb_Latn,mlg_Latn,1,1,193794,193740,54,0.4744,1549.4
bul_Cyrl-khk_Cyrl,bul_Cyrl,khk_Cyrl,1,1,162279,162277,2,0.6146,1375.1
ekk_Latn-mya_Mymr,ekk_Latn,mya_Mymr,1,1,333039,333026,13,0.6138,2803.9
bul_Cyrl-kir_Cyrl,bul_Cyrl,kir_Cyrl,1,1,138591,138579,12,0.4652,1050.5
bul_Cyrl-nap_Latn,bul_Cyrl,nap_Latn,1,1,75946,75907,39,0.6490,754.8
bul_Cyrl-tel_Telu,bul_Cyrl,tel_Telu,1,1,1064425,1064382,43,0.5665,8617.6
bul_Cyrl-wln_Latn,bul_Cyrl,wln_Latn,1,1,40348,40348,0,0.6878,305.7
ceb_Latn-plt_Latn,ceb_Latn,plt_Latn,1,1,754676,754652,24,0.6703,6182.1
dan_Latn-azj_Latn,dan_Latn,azj_Latn,1,1,50563,50459,104,0.5570,417.7
ceb_Latn-pag_Latn,ceb_Latn,pag_Latn,1,1,169486,169411,75,0.5427,1309.2
dan_Latn-abk_Cyrl,dan_Latn,abk_Cyrl,1,1,78351,78350,1,0.4588,671.2
dan_Latn-mhr_Cyrl,dan_Latn,mhr_Cyrl,1,1,110279,110274,5,0.5380,886.7
ben_Beng-nob_Latn,ben_Beng,nob_Latn,1,1,1973011,1972266,745,0.4481,14923.6
ben_Beng-oci_Latn,ben_Beng,oci_Latn,1,1,62311,62311,0,0.3874,602.6
afr_Latn-sot_Latn,afr_Latn,sot_Latn,1,1,892249,892132,117,0.4749,23829.2
dan_Latn-ast_Latn,dan_Latn,ast_Latn,1,1,171381,171319,62,0.6274,1395.6
dan_Latn-npi_Deva,dan_Latn,npi_Deva,1,1,113320,113291,29,0.6630,1264.3
dan_Latn-crh_Latn,dan_Latn,crh_Latn,1,1,52880,52859,21,0.6592,468.7
dan_Latn-sco_Latn,dan_Latn,sco_Latn,1,1,86102,86091,11,0.5503,715.8
dan_Latn-fao_Latn,dan_Latn,fao_Latn,1,1,74893,74889,4,0.6348,594.9
dan_Latn-ina_Latn,dan_Latn,ina_Latn,1,1,107361,107356,5,0.4883,845.5
ben_Beng-pbt_Arab,ben_Beng,pbt_Arab,1,1,967662,967633,29,0.4686,27050.7
dan_Latn-tgk_Cyrl,dan_Latn,tgk_Cyrl,1,1,168160,168136,24,0.5397,1291.2
afr_Latn-nob_Latn,afr_Latn,nob_Latn,1,1,1870073,1869680,393,0.7872,55522.4
dan_Latn-ltz_Latn,dan_Latn,ltz_Latn,1,1,256138,256122,16,0.3950,1959.0
afr_Latn-pus_Arab,afr_Latn,pus_Arab,1,1,59167,59166,1,0.5037,1448.6
ekk_Latn-hye_Armn,ekk_Latn,hye_Armn,1,1,233500,233449,51,0.6205,2271.5
ekk_Latn-ltz_Latn,ekk_Latn,ltz_Latn,1,1,54458,54455,3,0.2795,416.5
dan_Latn-mlg_Latn,dan_Latn,mlg_Latn,1,1,197825,197820,5,0.4597,1532.8
ekk_Latn-yue_Hani,ekk_Latn,yue_Hani,1,1,225785,225778,7,0.5550,1647.2
dan_Latn-plt_Latn,dan_Latn,plt_Latn,1,1,149250,149247,3,0.6398,1331.8
dan_Latn-tat_Cyrl,dan_Latn,tat_Cyrl,1,1,98174,98168,6,0.6288,709.6
ell_Grek-ast_Latn,ell_Grek,ast_Latn,1,1,211442,211411,31,0.6050,1540.7
ell_Grek-azj_Latn,ell_Grek,azj_Latn,1,1,36147,36127,20,0.5409,255.8
afr_Latn-sqi_Latn,afr_Latn,sqi_Latn,1,1,337731,337225,506,0.5655,9290.2
ell_Grek-khm_Khmr,ell_Grek,khm_Khmr,1,1,457467,457449,18,0.6739,3630.1
ekk_Latn-hbs_Latn,ekk_Latn,hbs_Latn,1,1,496993,496992,1,0.4417,4826.9
ell_Grek-kin_Latn,ell_Grek,kin_Latn,1,1,119526,119505,21,0.2567,914.9
ell_Grek-mon_Cyrl,ell_Grek,mon_Cyrl,1,1,158401,158390,11,0.3915,2097.9
afr_Latn-sin_Sinh,afr_Latn,sin_Sinh,1,1,305474,305435,39,0.7075,11282.1
ekk_Latn-khm_Khmr,ekk_Latn,khm_Khmr,1,1,318159,318158,1,0.6375,3722.6
ben_Beng-plt_Latn,ben_Beng,plt_Latn,1,1,457039,457016,23,0.4843,14556.1
ekk_Latn-nep_Deva,ekk_Latn,nep_Deva,1,1,142665,142651,14,0.5823,1039.7
ell_Grek-ckb_Arab,ell_Grek,ckb_Arab,1,1,134023,134017,6,0.7559,1132.1
ben_Beng-vec_Latn,ben_Beng,vec_Latn,1,1,77597,77568,29,0.4615,2049.1
bos_Latn-kan_Knda,bos_Latn,kan_Knda,1,1,33768,33766,2,0.6505,913.1
bos_Latn-lim_Latn,bos_Latn,lim_Latn,1,1,32187,32186,1,0.5868,790.7
bos_Latn-oci_Latn,bos_Latn,oci_Latn,1,1,44648,44648,0,0.7079,1114.4
bos_Latn-srd_Latn,bos_Latn,srd_Latn,1,1,76964,76956,8,0.3717,1877.5
ben_Beng-sin_Sinh,ben_Beng,sin_Sinh,1,1,3033235,3033151,84,0.5174,24468.8
bos_Latn-yue_Hani,bos_Latn,yue_Hani,1,1,124466,124453,13,0.6450,3057.2
ben_Beng-srd_Latn,ben_Beng,srd_Latn,1,1,293678,293542,136,0.4193,2656.9
bel_Cyrl-cym_Latn,bel_Cyrl,cym_Latn,1,1,524741,524702,39,0.7282,18002.9
ben_Beng-tel_Telu,ben_Beng,tel_Telu,1,1,4810157,4809239,918,0.5728,39469.8
bos_Latn-kin_Latn,bos_Latn,kin_Latn,1,1,22231,22230,1,0.2882,200.1
bos_Latn-nep_Deva,bos_Latn,nep_Deva,1,1,29878,29863,15,0.6897,259.6
ben_Beng-swc_Latn,ben_Beng,swc_Latn,1,1,124410,124407,3,0.3437,1045.2
bel_Cyrl-pbt_Arab,bel_Cyrl,pbt_Arab,1,1,52809,52808,1,0.5831,2199.6
ell_Grek-hbs_Latn,ell_Grek,hbs_Latn,1,1,1153608,1153603,5,0.2888,11797.7
ell_Grek-hne_Deva,ell_Grek,hne_Deva,1,1,94715,94709,6,0.7699,754.5
ben_Beng-ckb_Arab,ben_Beng,ckb_Arab,1,1,80726,80725,1,0.5176,2286.6
ell_Grek-hye_Armn,ell_Grek,hye_Armn,1,1,295114,295081,33,0.6812,2486.8
ell_Grek-mri_Latn,ell_Grek,mri_Latn,1,1,68553,68553,0,0.6328,630.4
kan_Knda-tel_Telu,kan_Knda,tel_Telu,2,2,1019658,1019632,26,0.7095,11874.1
ben_Beng-ibo_Latn,ben_Beng,ibo_Latn,1,1,111741,111735,6,0.5352,3202.6
ell_Grek-mya_Mymr,ell_Grek,mya_Mymr,1,1,710638,710588,50,0.6704,6252.7
ben_Beng-lzh_Hani,ben_Beng,lzh_Hani,1,1,228173,228167,6,0.2095,5535.2
bos_Latn-nor_Latn,bos_Latn,nor_Latn,1,1,1659285,1659173,112,0.6894,13631.4
bos_Latn-mkd_Cyrl,bos_Latn,mkd_Cyrl,1,1,1699060,1698582,478,0.8082,14517.3
bul_Cyrl-ibo_Latn,bul_Cyrl,ibo_Latn,1,1,131177,131173,4,0.5439,1396.6
afr_Latn-sna_Latn,afr_Latn,sna_Latn,1,1,1001453,1000831,622,0.4691,27922.0
bos_Latn-nno_Latn,bos_Latn,nno_Latn,1,1,95160,95153,7,0.6696,971.5
ben_Beng-mon_Cyrl,ben_Beng,mon_Cyrl,1,1,137929,137906,23,0.4778,3564.7
bul_Cyrl-gsw_Latn,bul_Cyrl,gsw_Latn,1,1,144766,144762,4,0.5652,1080.3
ben_Beng-nno_Latn,ben_Beng,nno_Latn,1,1,119475,119338,137,0.6089,3322.5
bul_Cyrl-hye_Armn,bul_Cyrl,hye_Armn,1,1,425599,425541,58,0.6605,3611.4
bos_Latn-guj_Gujr,bos_Latn,guj_Gujr,1,1,38024,38022,2,0.7117,1049.5
bos_Latn-mhr_Cyrl,bos_Latn,mhr_Cyrl,1,1,36882,36880,2,0.6546,901.2
bul_Cyrl-som_Latn,bul_Cyrl,som_Latn,1,1,153060,153047,13,0.6325,1311.4
bul_Cyrl-wes_Latn,bul_Cyrl,wes_Latn,1,1,45640,45618,22,0.7341,551.2
apc_Arab-heb_Hebr,apc_Arab,heb_Hebr,1,1,426982,426899,83,0.7844,3594.5
bul_Cyrl-azj_Latn,bul_Cyrl,azj_Latn,1,1,56241,55922,319,0.5716,1747.1
ceb_Latn-ilo_Latn,ceb_Latn,ilo_Latn,1,1,405803,405746,57,0.5814,3366.7
bul_Cyrl-ina_Latn,bul_Cyrl,ina_Latn,1,1,113049,113026,23,0.5094,2835.7
ceb_Latn-nob_Latn,ceb_Latn,nob_Latn,1,1,57184,57169,15,0.7383,599.4
ceb_Latn-sin_Sinh,ceb_Latn,sin_Sinh,1,1,54350,54350,0,0.1076,493.5
dan_Latn-bre_Latn,dan_Latn,bre_Latn,1,1,29173,29172,1,0.2451,261.8
apc_Arab-ind_Latn,apc_Arab,ind_Latn,1,1,492099,491928,171,0.7804,4144.1
bul_Cyrl-mal_Mlym,bul_Cyrl,mal_Mlym,1,1,1484424,1484379,45,0.3976,12253.5
apc_Arab-lit_Latn,apc_Arab,lit_Latn,1,1,51901,51890,11,0.6790,449.5
dan_Latn-guj_Gujr,dan_Latn,guj_Gujr,1,1,74624,74620,4,0.7114,678.8
apc_Arab-msa_Latn,apc_Arab,msa_Latn,1,1,76536,76513,23,0.6416,762.2
ceb_Latn-nor_Latn,ceb_Latn,nor_Latn,1,1,110256,110219,37,0.1806,1076.2
ceb_Latn-sqi_Latn,ceb_Latn,sqi_Latn,1,1,74060,74058,2,0.1369,722.1
dan_Latn-kab_Latn,dan_Latn,kab_Latn,1,1,156819,156792,27,0.2765,1833.0
dan_Latn-gla_Latn,dan_Latn,gla_Latn,1,1,66926,66920,6,0.3214,914.9
dan_Latn-kan_Knda,dan_Latn,kan_Knda,1,1,108685,108664,21,0.6198,1160.0
bul_Cyrl-cym_Latn,bul_Cyrl,cym_Latn,1,1,1101925,1101861,64,0.7153,32450.6
bul_Cyrl-jav_Latn,bul_Cyrl,jav_Latn,1,1,165661,165179,482,0.4617,5340.3
dan_Latn-kir_Cyrl,dan_Latn,kir_Cyrl,1,1,120954,120944,10,0.5088,1331.7
bul_Cyrl-fao_Latn,bul_Cyrl,fao_Latn,1,1,53556,53556,0,0.6365,1294.4
dan_Latn-mri_Latn,dan_Latn,mri_Latn,1,1,88021,88017,4,0.6176,857.9
dan_Latn-hye_Armn,dan_Latn,hye_Armn,1,1,344738,344680,58,0.6421,3602.8
apc_Arab-ron_Latn,apc_Arab,ron_Latn,1,1,609023,608879,144,0.7975,6772.8
dan_Latn-khk_Cyrl,dan_Latn,khk_Cyrl,1,1,128689,128663,26,0.6055,1718.0
bul_Cyrl-kab_Latn,bul_Cyrl,kab_Latn,1,1,175709,175680,29,0.2383,4363.2
apc_Arab-slk_Latn,apc_Arab,slk_Latn,1,1,127498,127481,17,0.7720,1429.4
dan_Latn-nep_Deva,dan_Latn,nep_Deva,1,1,301758,301663,95,0.4350,3579.0
dan_Latn-som_Latn,dan_Latn,som_Latn,1,1,148105,148101,4,0.6243,1535.5
bul_Cyrl-mon_Cyrl,bul_Cyrl,mon_Cyrl,1,1,186586,186565,21,0.3632,4653.8
bul_Cyrl-rmy_Latn,bul_Cyrl,rmy_Latn,1,1,75509,75483,26,0.4938,1911.8
apc_Arab-slv_Latn,apc_Arab,slv_Latn,1,1,212722,212682,40,0.7552,2478.0
dan_Latn-sun_Latn,dan_Latn,sun_Latn,1,1,207835,207828,7,0.5592,2220.9
dan_Latn-wln_Latn,dan_Latn,wln_Latn,1,1,51386,51386,0,0.6812,564.5
ekk_Latn-fry_Latn,ekk_Latn,fry_Latn,1,1,43486,43486,0,0.5610,695.7
bul_Cyrl-swc_Latn,bul_Cyrl,swc_Latn,1,1,136521,136508,13,0.5907,3460.1
apc_Arab-tha_Thai,apc_Arab,tha_Thai,1,1,186766,186727,39,0.7931,2300.3
ekk_Latn-fur_Latn,ekk_Latn,fur_Latn,1,1,83027,83024,3,0.3616,1024.7
apc_Arab-ukr_Cyrl,apc_Arab,ukr_Cyrl,1,1,88612,88592,20,0.7756,908.0
apc_Arab-urd_Arab,apc_Arab,urd_Arab,1,1,89519,89499,20,0.3486,843.5
arg_Latn-ben_Beng,arg_Latn,ben_Beng,1,1,54997,54996,1,0.5065,542.0
arg_Latn-glg_Latn,arg_Latn,glg_Latn,1,1,104303,104303,0,0.3964,996.6
arg_Latn-heb_Hebr,arg_Latn,heb_Hebr,1,1,63475,63474,1,0.3718,603.8
arg_Latn-ind_Latn,arg_Latn,ind_Latn,1,1,43616,43614,2,0.4361,435.4
dan_Latn-nno_Latn,dan_Latn,nno_Latn,1,1,884341,884109,232,0.7246,9122.0
bul_Cyrl-tgk_Cyrl,bul_Cyrl,tgk_Cyrl,1,1,183503,183491,12,0.5481,5232.5
arg_Latn-ron_Latn,arg_Latn,ron_Latn,1,1,82138,82137,1,0.4630,883.4
ben_Beng-kan_Knda,ben_Beng,kan_Knda,1,1,3373103,3372981,122,0.6252,98450.5
ben_Beng-pap_Latn,ben_Beng,pap_Latn,1,1,35573,35567,6,0.3382,932.0
afr_Latn-som_Latn,afr_Latn,som_Latn,1,1,1195112,1195027,85,0.2456,31919.5
arg_Latn-slk_Latn,arg_Latn,slk_Latn,1,1,94250,94249,1,0.3164,1073.7
arg_Latn-ukr_Cyrl,arg_Latn,ukr_Cyrl,1,1,59700,59699,1,0.3998,1037.3
arq_Arab-bul_Cyrl,arq_Arab,bul_Cyrl,1,1,65258,65254,4,0.7112,1313.1
bel_Cyrl-jav_Latn,bel_Cyrl,jav_Latn,1,1,132851,132835,16,0.1770,3369.6
arq_Arab-dan_Latn,arq_Arab,dan_Latn,1,1,70121,70109,12,0.7221,1175.2
arq_Arab-ell_Grek,arq_Arab,ell_Grek,1,1,92209,92189,20,0.7312,1403.1
arq_Arab-heb_Hebr,arq_Arab,heb_Hebr,1,1,86712,86708,4,0.7586,1445.3
arq_Arab-ind_Latn,arq_Arab,ind_Latn,1,1,92958,92945,13,0.7426,2221.0
bel_Cyrl-khm_Khmr,bel_Cyrl,khm_Khmr,1,1,174557,174549,8,0.6747,7495.9
bul_Cyrl-mya_Mymr,bul_Cyrl,mya_Mymr,1,1,666444,666402,42,0.6319,21360.2
arq_Arab-ron_Latn,arq_Arab,ron_Latn,1,1,121213,121206,7,0.7669,4558.5
arq_Arab-slv_Latn,arq_Arab,slv_Latn,1,1,35561,35560,1,0.6968,1256.5
ars_Arab-ben_Beng,ars_Arab,ben_Beng,1,1,94660,94653,7,0.4271,2579.3
ars_Arab-bos_Latn,ars_Arab,bos_Latn,1,1,215686,215661,25,0.7483,3910.7
ceb_Latn-jav_Latn,ceb_Latn,jav_Latn,1,1,729279,729154,125,0.6872,22969.1
bel_Cyrl-mal_Mlym,bel_Cyrl,mal_Mlym,1,1,323429,323418,11,0.5596,13036.9
dan_Latn-bak_Cyrl,dan_Latn,bak_Cyrl,1,1,90396,90384,12,0.6600,3932.6
bel_Cyrl-mlg_Latn,bel_Cyrl,mlg_Latn,1,1,127059,127057,2,0.3888,4308.8
ben_Beng-sqi_Latn,ben_Beng,sqi_Latn,1,1,841442,839934,1508,0.5210,29458.7
bul_Cyrl-nno_Latn,bul_Cyrl,nno_Latn,1,1,570781,570528,253,0.7131,18535.5
bul_Cyrl-oci_Latn,bul_Cyrl,oci_Latn,1,1,133026,133022,4,0.5804,4233.2
bel_Cyrl-mya_Mymr,bel_Cyrl,mya_Mymr,1,1,164891,164875,16,0.6259,6516.4
bos_Latn-epo_Latn,bos_Latn,epo_Latn,1,1,209415,209413,2,0.6944,6350.6
bul_Cyrl-pap_Latn,bul_Cyrl,pap_Latn,1,1,109045,109015,30,0.4540,3424.5
bos_Latn-kab_Latn,bos_Latn,kab_Latn,1,1,59690,59690,0,0.2577,2057.7
bos_Latn-ltz_Latn,bos_Latn,ltz_Latn,1,1,20806,20802,4,0.6959,610.7
dan_Latn-lzh_Hani,dan_Latn,lzh_Hani,1,1,470370,470362,8,0.4786,14061.6
ars_Arab-bul_Cyrl,ars_Arab,bul_Cyrl,1,1,739727,739641,86,0.7712,21121.2
bul_Cyrl-plt_Latn,bul_Cyrl,plt_Latn,1,1,156007,155988,19,0.5580,5806.1
bul_Cyrl-pus_Arab,bul_Cyrl,pus_Arab,1,1,101703,101702,1,0.4734,2536.8
bel_Cyrl-sqi_Latn,bel_Cyrl,sqi_Latn,1,1,398349,398234,115,0.4595,10930.0
bul_Cyrl-sco_Latn,bul_Cyrl,sco_Latn,1,1,50246,50231,15,0.5643,1345.8
ben_Beng-fry_Latn,ben_Beng,fry_Latn,1,1,116431,116431,0,0.2332,2969.6
bos_Latn-sin_Sinh,bos_Latn,sin_Sinh,1,1,482542,482524,18,0.6782,12242.8
ben_Beng-hbs_Latn,ben_Beng,hbs_Latn,1,1,89691,89689,2,0.3484,2199.9
bos_Latn-tel_Telu,bos_Latn,tel_Telu,1,1,145867,145858,9,0.4788,3656.5
ars_Arab-dan_Latn,ars_Arab,dan_Latn,1,1,675644,675590,54,0.7591,13319.7
ben_Beng-mlg_Latn,ben_Beng,mlg_Latn,1,1,216758,216757,1,0.4295,5508.9
dan_Latn-mya_Mymr,dan_Latn,mya_Mymr,1,1,598949,598925,24,0.6359,18188.2
bul_Cyrl-bre_Latn,bul_Cyrl,bre_Latn,1,1,173685,173685,0,0.3752,4255.1
ars_Arab-ekk_Latn,ars_Arab,ekk_Latn,1,1,305650,305637,13,0.7002,4661.7
bul_Cyrl-crh_Latn,bul_Cyrl,crh_Latn,1,1,60612,60546,66,0.6955,1576.3
ekk_Latn-mkd_Cyrl,ekk_Latn,mkd_Cyrl,1,1,3756188,3755738,450,0.6997,71423.3
ekk_Latn-vec_Latn,ekk_Latn,vec_Latn,1,1,71125,71113,12,0.5395,756.4
ekk_Latn-nob_Latn,ekk_Latn,nob_Latn,2,2,12756841,12754127,2714,0.7277,148804.2
ell_Grek-fry_Latn,ell_Grek,fry_Latn,1,1,152393,152393,0,0.4413,1519.8
bul_Cyrl-yue_Hani,bul_Cyrl,yue_Hani,1,1,857607,857517,90,0.4566,21158.6
ell_Grek-jam_Latn,ell_Grek,jam_Latn,1,1,52646,52430,216,0.7312,652.9
ell_Grek-jav_Latn,ell_Grek,jav_Latn,1,1,114206,114152,54,0.4614,1437.3
ars_Arab-ell_Grek,ars_Arab,ell_Grek,1,1,896780,896656,124,0.7995,10095.8
ell_Grek-kir_Cyrl,ell_Grek,kir_Cyrl,1,1,80740,80740,0,0.4936,1064.8
ars_Arab-est_Latn,ars_Arab,est_Latn,1,1,96120,96118,2,0.7510,1165.4
ell_Grek-ltz_Latn,ell_Grek,ltz_Latn,1,1,54155,54152,3,0.5711,692.8
ceb_Latn-fij_Latn,ceb_Latn,fij_Latn,1,1,228678,228654,24,0.5820,6564.5
ell_Grek-nno_Latn,ell_Grek,nno_Latn,1,1,582229,582193,36,0.7025,6255.6
ell_Grek-nso_Latn,ell_Grek,nso_Latn,1,1,30831,30831,0,0.3614,313.3
ell_Grek-nya_Latn,ell_Grek,nya_Latn,1,1,45929,45927,2,0.4615,439.3
ell_Grek-roh_Latn,ell_Grek,roh_Latn,1,1,16562,16562,0,0.4102,182.6
ars_Arab-heb_Hebr,ars_Arab,heb_Hebr,1,1,774585,774530,55,0.7972,8466.3
ell_Grek-som_Latn,ell_Grek,som_Latn,1,1,122508,122508,0,0.6666,1428.6
est_Latn-hbs_Latn,est_Latn,hbs_Latn,1,1,161227,161226,1,0.3641,1625.6
est_Latn-kin_Latn,est_Latn,kin_Latn,1,1,48716,48705,11,0.2966,506.8
est_Latn-lzh_Hani,est_Latn,lzh_Hani,1,1,163517,163517,0,0.3988,1468.4
ben_Beng-nep_Deva,ben_Beng,nep_Deva,1,1,1087536,1087265,271,0.5076,27303.4
est_Latn-mhr_Cyrl,est_Latn,mhr_Cyrl,1,1,49272,49272,0,0.5787,500.4
ceb_Latn-war_Latn,ceb_Latn,war_Latn,1,1,416909,416733,176,0.4910,11113.9
ben_Beng-tgk_Cyrl,ben_Beng,tgk_Cyrl,1,1,142245,142243,2,0.5089,4523.7
ars_Arab-ind_Latn,ars_Arab,ind_Latn,1,1,856684,856604,80,0.7819,11654.1
ars_Arab-lit_Latn,ars_Arab,lit_Latn,1,1,95563,95559,4,0.6830,1844.5
ars_Arab-lvs_Latn,ars_Arab,lvs_Latn,1,1,36324,36319,5,0.6544,659.0
ars_Arab-msa_Latn,ars_Arab,msa_Latn,1,1,118919,118908,11,0.6607,2650.6
bul_Cyrl-fur_Latn,bul_Cyrl,fur_Latn,1,1,496652,496575,77,0.4939,13330.1
ceb_Latn-mkd_Cyrl,ceb_Latn,mkd_Cyrl,1,1,48935,48930,5,0.5449,675.4
ceb_Latn-mal_Mlym,ceb_Latn,mal_Mlym,1,1,94633,94633,0,0.4675,1595.8
bul_Cyrl-snd_Arab,bul_Cyrl,snd_Arab,1,1,74347,74339,8,0.4443,1906.9
dan_Latn-ckb_Arab,dan_Latn,ckb_Arab,1,1,81445,81439,6,0.7370,2054.1
bul_Cyrl-fry_Latn,bul_Cyrl,fry_Latn,1,1,138140,138138,2,0.3949,2280.7
bul_Cyrl-sna_Latn,bul_Cyrl,sna_Latn,1,1,90080,90039,41,0.5239,3155.0
bul_Cyrl-guj_Gujr,bul_Cyrl,guj_Gujr,1,1,237341,237330,11,0.7099,4151.4
bul_Cyrl-ilo_Latn,bul_Cyrl,ilo_Latn,1,1,126340,126321,19,0.2759,2553.7
bul_Cyrl-kin_Latn,bul_Cyrl,kin_Latn,1,1,108805,108769,36,0.2408,4732.7
ceb_Latn-smo_Latn,ceb_Latn,smo_Latn,1,1,500429,500416,13,0.7153,14557.7
ars_Arab-ron_Latn,ars_Arab,ron_Latn,1,1,1057531,1057432,99,0.8100,24993.0
dan_Latn-fry_Latn,dan_Latn,fry_Latn,1,1,396351,396348,3,0.3416,11061.3
ceb_Latn-mri_Latn,ceb_Latn,mri_Latn,1,1,437663,437641,22,0.6605,18805.3
ell_Grek-bre_Latn,ell_Grek,bre_Latn,1,1,44089,44088,1,0.3411,1058.2
ars_Arab-slk_Latn,ars_Arab,slk_Latn,1,1,229366,228621,745,0.7803,3565.7
bul_Cyrl-nep_Deva,bul_Cyrl,nep_Deva,1,1,361487,282737,78750,0.4610,22769.2
bul_Cyrl-nso_Latn,bul_Cyrl,nso_Latn,1,1,26585,25663,922,0.3719,542.0
bul_Cyrl-nya_Latn,bul_Cyrl,nya_Latn,1,1,74293,66541,7752,0.4666,2432.1
ell_Grek-khk_Cyrl,ell_Grek,khk_Cyrl,1,1,130767,130757,10,0.6457,4434.7
ell_Grek-kmr_Latn,ell_Grek,kmr_Latn,1,1,88288,88284,4,0.5241,2366.9
dan_Latn-gsw_Latn,dan_Latn,gsw_Latn,1,1,173380,20358,153022,0.6596,20509.9
bul_Cyrl-epo_Latn,bul_Cyrl,epo_Latn,1,1,1848795,1674609,174186,0.7103,43321.2
ars_Arab-slv_Latn,ars_Arab,slv_Latn,1,1,426117,227397,198720,0.7337,31125.2
dan_Latn-jav_Latn,dan_Latn,jav_Latn,1,1,410332,152402,257930,0.2427,37085.2
dan_Latn-ibo_Latn,dan_Latn,ibo_Latn,1,1,129227,0,129227,nan,16995.7
dan_Latn-kmr_Latn,dan_Latn,kmr_Latn,1,1,107895,0,107895,nan,14169.3
ars_Arab-tam_Taml,ars_Arab,tam_Taml,1,1,60398,0,60398,nan,7916.7
ell_Grek-mal_Mlym,ell_Grek,mal_Mlym,1,1,1529882,1529780,102,0.3543,39291.3
ell_Grek-plt_Latn,ell_Grek,plt_Latn,1,1,119486,119483,3,0.7279,4585.3
ell_Grek-rmy_Latn,ell_Grek,rmy_Latn,1,1,89702,89690,12,0.4853,2231.0
dan_Latn-kin_Latn,dan_Latn,kin_Latn,1,1,143422,0,143422,nan,18879.7
bul_Cyrl-srd_Latn,bul_Cyrl,srd_Latn,1,1,1095556,721116,374440,0.4759,74699.0
ell_Grek-sin_Sinh,ell_Grek,sin_Sinh,1,1,1834622,1834497,125,0.6751,55206.0
est_Latn-ltz_Latn,est_Latn,ltz_Latn,1,1,94016,93990,26,0.1754,2314.7
est_Latn-mya_Mymr,est_Latn,mya_Mymr,1,1,173505,173501,4,0.5401,4212.9
est_Latn-sun_Latn,est_Latn,sun_Latn,1,1,80905,80899,6,0.4392,1942.4
glg_Latn-nor_Latn,glg_Latn,nor_Latn,1,1,508308,508301,7,0.5954,12270.1
heb_Hebr-fur_Latn,heb_Hebr,fur_Latn,1,1,150209,150121,88,0.5238,3827.1
bul_Cyrl-mkd_Cyrl,bul_Cyrl,mkd_Cyrl,1,1,8161727,7722375,439352,0.7721,201656.0
bul_Cyrl-nob_Latn,bul_Cyrl,nob_Latn,3,3,11259672,11257385,2287,0.7717,115382.7
bul_Cyrl-sin_Sinh,bul_Cyrl,sin_Sinh,1,1,1618147,1516538,101609,0.6697,17097.7
lat_Latn-nep_Deva,lat_Latn,nep_Deva,1,1,11243,11243,0,0.3907,431.3
