lang_pair,source_lang,target_lang,model,MRR,n_rows_total,n_shards,data_mean,data_p05,data_p10,data_p50,gold_mean,gold_std,gold_q_value,gold_quantile,data_quantile,T_gold,T_data,T_raw,T_clipped,data_sanity_cap,T_keep_cap,T,eff_cap,gold_cap_value,confidence,has_benchmark,has_gold,kept_fraction_est
ara_Arab-sin_Sinh,ara_Arab,sin_Sinh,,,3206489,1,0.8449336886405945,0.742727541923523,0.7681189060211182,0.8502091765403748,,,,p01,p10,,0.7681189060211182,0.6936065578460693,0.6936065578460693,0.8502091765403748,0.7815162658691407,0.6936065578460693,0.95,,no_benchmark,False,False,0.99
ara_Arab-tam_Taml,ara_Arab,tam_Taml,,,2730690,1,0.8145357966423035,0.7164052069187165,0.7346036434173584,0.8088954985141754,,,,p01,p10,,0.7346036434173584,0.6846920055150986,0.6846920055150986,0.8088954985141754,0.745541994770368,0.6846920055150986,0.95,,no_benchmark,False,False,0.99
ara_Arab-vec_Latn,ara_Arab,vec_Latn,,,544223,1,0.851595938205719,0.7409069657325744,0.7581056356430054,0.8456733226776123,,,,p01,p10,,0.7581056356430054,0.7121778082847595,0.7121778082847595,0.8456733226776123,0.7699077228705088,0.7121778082847595,0.95,,no_benchmark,False,False,0.99
arb_Arab-bel_Cyrl,arb_Arab,bel_Cyrl,jinaai/jina-embeddings-v3,1.0,355414,1,0.7266579270362854,0.2791190519928932,0.4188524097204209,0.7880640923976898,0.8028191924095154,0.0739479064941406,0.5806017941236497,p01,p10,0.5806017941236497,0.4188524097204209,0.5806017941236497,0.5806017941236497,0.7880640923976898,0.49262918432553615,0.49262918432553615,0.760081946849823,0.760081946849823,high,True,True,0.85
arb_Arab-est_Latn,arb_Arab,est_Latn,jinaai/jina-embeddings-v3,0.9985177865612648,1187627,1,0.5744019150733948,0.1997652366757392,0.2671179890632629,0.5978356003761292,0.8084675073623657,0.0763978883624076,0.5764497679471969,p01,p10,0.5764497679471969,0.2671179890632629,0.5764497679471969,0.5764497679471969,0.5978356003761292,0.3161925951639811,0.3161925951639811,0.7662207633256912,0.7662207633256912,high,True,True,0.85
arb_Arab-hye_Armn,arb_Arab,hye_Armn,microsoft/harrier-oss-v1-0.6b,0.9977272727272728,238441,1,0.8678600192070007,0.7444850206375122,0.7710288763046265,0.8834115266799927,0.9017247557640076,0.0284200999885797,0.8191909730434418,p01,p10,0.8191909730434418,0.7710288763046265,0.8191909730434418,0.8191909730434418,0.8834115266799927,0.7893741925557455,0.7893741925557455,0.8843544721603394,0.8843544721603394,high,True,True,0.8499999999999999
arb_Arab-kor_Zyyy,arb_Arab,kor_Zyyy,,,703462,1,0.8550884127616882,0.7306439012289048,0.7549170136451722,0.8597131371498108,,,,p01,p10,,0.7549170136451722,0.6871390581130982,0.6871390581130982,0.8597131371498108,0.7700821330149968,0.6871390581130982,0.95,,no_benchmark,False,False,0.99
arb_Arab-nob_Latn,arb_Arab,nob_Latn,jinaai/jina-embeddings-v3,0.997866185484333,7996861,1,0.721560537815094,0.326289564371109,0.462559163570404,0.768936038017273,0.8223823308944702,0.077765479683876,0.5859056031703949,p01,p10,0.5859056031703949,0.462559163570404,0.5859056031703949,0.5859056031703949,0.768936038017273,0.5189420779546101,0.5189420779546101,0.783433586359024,0.783433586359024,high,True,True,0.8500000000000001
arb_Arab-spa_Latn,arb_Arab,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.999030860443904,51101068,6,0.8992716073989868,0.7862144321203232,0.8251025319099426,0.9142027795314788,0.9220641851425172,0.0257073901593685,0.8443125522136689,p01,p10,0.8443125522136689,0.8251025319099426,0.8443125522136689,0.8443125522136689,0.9142027795314788,0.8427375068267187,0.8427375068267187,0.9081871956586838,0.9081871956586838,high,True,True,0.85
arb_Arab-tur_Latn,arb_Arab,tur_Latn,microsoft/harrier-oss-v1-0.6b,1.0,18676081,2,0.8707239627838135,0.7574622631072998,0.7903659045696259,0.880683422088623,0.9140845537185668,0.0262139197438955,0.8295799630880356,p01,p10,0.8295799630880356,0.7903659045696259,0.8295799630880356,0.8295799630880356,0.880683422088623,0.805982788403829,0.805982788403829,0.8998728692531586,0.8998728692531586,high,True,True,0.8499999999999999
arg_Latn-ben_Beng,arg_Latn,ben_Beng,,,61802,1,0.8392606377601624,0.7317006319761277,0.7473759174346923,0.8394379019737244,,,,p01,p10,,0.7473759174346923,0.7049392765760422,0.7049392765760422,0.8394379019737244,0.7579915950695674,0.7049392765760422,0.95,,no_benchmark,False,False,0.99
arg_Latn-rus_Cyrl,arg_Latn,rus_Cyrl,,,124368,1,0.8544981479644775,0.7358904302120208,0.7524332821369171,0.8599624633789062,,,,p01,p10,,0.7524332821369171,0.7077191692590713,0.7077191692590713,0.8599624633789062,0.763653028011322,0.7077191692590713,0.95,,no_benchmark,False,False,0.99
arq_Arab-hrv_Latn,arq_Arab,hrv_Latn,,,71019,1,0.8538755774497986,0.7370442748069763,0.7680729627609253,0.8613615036010742,,,,p01,p10,,0.7680729627609253,0.6910986304283142,0.6910986304283142,0.8613615036010742,0.784383624792099,0.6910986304283142,0.95,,no_benchmark,False,False,0.99
ars_Arab-ben_Beng,ars_Arab,ben_Beng,microsoft/harrier-oss-v1-0.6b,0.99901185770751,180419,1,0.8246248364448547,0.723741614818573,0.7436283349990844,0.8237439393997192,0.9041058421134948,0.0278774239122867,0.8203524035215378,p01,p10,0.8203524035215378,0.7436283349990844,0.8203524035215378,0.8203524035215378,0.8237439393997192,0.7556371966997782,0.7556371966997782,0.8883005529642105,0.8883005529642105,high,True,True,0.8499999999999999
ars_Arab-heb_Hebr,ars_Arab,heb_Hebr,microsoft/harrier-oss-v1-0.6b,0.99901185770751,1035090,1,0.8780804872512817,0.7656567484140396,0.7996655702590942,0.8875455856323242,0.9108191132545472,0.0286784004420042,0.8413761734962464,p01,p10,0.8413761734962464,0.7996655702590942,0.8413761734962464,0.8413761734962464,0.8875455856323242,0.8149931132793427,0.8149931132793427,0.8927581310272217,0.8927581310272217,high,True,True,0.85
ars_Arab-nor_Latn,ars_Arab,nor_Latn,,,181911,1,0.8385611772537231,0.7139212787151337,0.7453805208206177,0.8470890522003174,,,,p01,p10,,0.7453805208206177,0.6675726473331451,0.6675726473331451,0.8470890522003174,0.762598474820455,0.6675726473331451,0.95,,no_benchmark,False,False,0.99
ars_Arab-urd_Arab,ars_Arab,urd_Arab,microsoft/harrier-oss-v1-0.6b,0.9990157026191538,161854,1,0.853899359703064,0.768173286318779,0.7868713855743408,0.8543071448802948,0.9041860103607178,0.03035569190979,0.8186631166934967,p01,p10,0.8186631166934967,0.7868713855743408,0.8186631166934967,0.8186631166934967,0.8543071448802948,0.797376670440038,0.797376670440038,0.88650743663311,0.88650743663311,high,True,True,0.85
ary_Arab-eng_Latn,ary_Arab,eng_Latn,jinaai/jina-embeddings-v3,0.9800386069534496,4121432,1,0.7376021146774292,0.397429709136486,0.51254380941391,0.7809077799320221,0.7320178151130676,0.1287855803966522,0.3091240507364273,p01,p10,0.3091240507364273,0.51254380941391,0.51254380941391,0.51254380941391,0.7809077799320221,0.5626790901025137,0.51254380941391,0.6692313700914383,0.6692313700914383,mid,True,True,0.9
ary_Arab-kor_Zyyy,ary_Arab,kor_Zyyy,,,76564,1,0.8428775668144226,0.7351983964443207,0.7569273769855499,0.8471954464912415,,,,p01,p10,,0.7569273769855499,0.6952999973297119,0.6952999973297119,0.8471954464912415,0.7706096410751343,0.6952999973297119,0.95,,no_benchmark,False,False,0.99
ary_Arab-slk_Latn,ary_Arab,slk_Latn,jinaai/jina-embeddings-v3,0.978040955048554,390230,1,0.6956896185874939,0.3142226889729499,0.4323765397071838,0.7393769025802612,0.7247169613838196,0.1278478652238845,0.3176824367046356,p01,p10,0.3176824367046356,0.4323765397071838,0.4323765397071838,0.4323765397071838,0.7393769025802612,0.4883702586094538,0.4323765397071838,0.6604587733745575,0.6604587733745575,mid,True,True,0.9
ary_Arab-zho_Hant,ary_Arab,zho_Hant,jinaai/jina-embeddings-v3,0.97075149146427,193855,1,0.5855451226234436,0.2438542291522026,0.32688068151474,0.6187205910682678,0.6576322317123413,0.1092040166258812,0.2876042112708091,p01,p10,0.2876042112708091,0.32688068151474,0.32688068151474,0.32688068151474,0.6187205910682678,0.38083981672922773,0.32688068151474,0.6000977605581284,0.6000977605581284,mid,True,True,0.9
arz_Arab-eus_Latn,arz_Arab,eus_Latn,jinaai/jina-embeddings-v3,0.9692412628790108,123053,1,0.5237892866134644,0.1889587551355362,0.2414703607559204,0.5343213081359863,0.7444004416465759,0.1166946962475776,0.3840527787804603,p01,p10,0.3840527787804603,0.2414703607559204,0.3640527787804603,0.3640527787804603,0.5343213081359863,0.28128682176272074,0.28128682176272074,0.6857011616230011,0.6857011616230011,mid,True,True,0.85
arz_Arab-lvs_Latn,arz_Arab,lvs_Latn,jinaai/jina-embeddings-v3,0.978401307557696,79240,1,0.4650587737560272,0.0094114826992154,0.0526271406561136,0.5117331743240356,0.7722142934799194,0.1091050803661346,0.4277904763817787,p01,p10,0.4277904763817787,0.0526271406561136,0.4077904763817787,0.4077904763817787,0.5117331743240356,0.08664545789360997,0.08664545789360997,0.7203198373317719,0.7203198373317719,mid,True,True,0.85
arz_Arab-sqi_Latn,arz_Arab,sqi_Latn,,,65649,1,0.8426626324653625,0.7416864633560181,0.7582597494125366,0.8433204293251038,,,,p01,p10,,0.7582597494125366,0.7138597822189331,0.7138597822189331,0.8433204293251038,0.7692442774772644,0.7138597822189331,0.95,,no_benchmark,False,False,0.99
asm_Beng-ben_Beng,asm_Beng,ben_Beng,intfloat/multilingual-e5-large,0.9934355390788034,1089411,1,0.9081451892852784,0.8401711881160736,0.8563490509986877,0.9084243774414062,0.9241011142730712,0.0286931488662958,0.8536945551633834,p01,p10,0.8536945551633834,0.8563490509986877,0.8563490509986877,0.8563490509986877,0.9084243774414062,0.864551176627477,0.8563490509986877,0.9066033363342284,0.9066033363342284,high,True,True,0.9
asm_Beng-heb_Hebr,asm_Beng,heb_Hebr,microsoft/harrier-oss-v1-0.6b,0.9735204618686312,88993,1,0.8211140036582947,0.7355119466781617,0.7520820379257203,0.8136831521987915,0.8803531527519226,0.0358688607811927,0.7810133576393128,p01,p10,0.7810133576393128,0.7520820379257203,0.7610133576393128,0.7610133576393128,0.8136831521987915,0.7616763432820638,0.7610133576393128,0.8593446612358093,0.8593446612358093,mid,True,True,0.8534550997603632
asm_Beng-nds_Latn,asm_Beng,nds_Latn,,,33115,1,0.8542811870574951,0.7527787148952484,0.769596517086029,0.8511818647384644,,,,p01,p10,,0.769596517086029,0.722922773361206,0.722922773361206,0.8511818647384644,0.7806004285812378,0.722922773361206,0.95,,no_benchmark,False,False,0.99
asm_Beng-sqi_Latn,asm_Beng,sqi_Latn,,,52611,1,0.8280883431434631,0.7418287098407745,0.756767213344574,0.8174237012863159,,,,p01,p10,,0.756767213344574,0.712211298942566,0.712211298942566,0.8174237012863159,0.7654943664868673,0.712211298942566,0.95,,no_benchmark,False,False,0.99
ast_Latn-bos_Latn,ast_Latn,bos_Latn,microsoft/harrier-oss-v1-0.6b,0.99901185770751,81678,1,0.8127492666244507,0.7041074454784393,0.7196811497211456,0.7849592864513397,0.9214306473731996,0.0264212246984243,0.83660828769207,p01,p10,0.83660828769207,0.7196811497211456,0.83660828769207,0.83660828769207,0.7849592864513397,0.7289959083000819,0.7289959083000819,0.907844066619873,0.907844066619873,high,True,True,0.85
ast_Latn-fas_Arab,ast_Latn,fas_Arab,,,426839,1,0.8036317825317383,0.7012558817863465,0.7166406989097596,0.7846089005470276,,,,p01,p10,,0.7166406989097596,0.6729846334457398,0.6729846334457398,0.7846089005470276,0.7260882675647736,0.6729846334457398,0.95,,no_benchmark,False,False,0.99
ast_Latn-ita_Latn,ast_Latn,ita_Latn,microsoft/harrier-oss-v1-0.6b,1.0,1684120,1,0.8336799740791321,0.6659603685140609,0.6850976824760437,0.8372220695018768,0.9327868819236756,0.0254686288535594,0.8537260746955871,p01,p10,0.8537260746955871,0.6850976824760437,0.8537260746955871,0.8537260746955871,0.8372220695018768,0.701414770881335,0.701414770881335,0.9194023460149764,0.9194023460149764,high,True,True,0.85
ast_Latn-mkd_Cyrl,ast_Latn,mkd_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9983530961791832,431160,1,0.7962636351585388,0.6979607075452805,0.712797749042511,0.7746617794036865,0.9130563735961914,0.028515338897705,0.825921750664711,p01,p10,0.825921750664711,0.712797749042511,0.825921750664711,0.825921750664711,0.7746617794036865,0.7215991040070852,0.7215991040070852,0.898054450750351,0.898054450750351,high,True,True,0.8500000000000002
ast_Latn-slv_Latn,ast_Latn,slv_Latn,jinaai/jina-embeddings-v3,0.9980237154150198,374117,1,0.4993482530117035,0.1240821629762649,0.1648765861988067,0.4430204331874847,0.8164190649986267,0.0883946195244789,0.5716322857141495,p01,p10,0.5716322857141495,0.1648765861988067,0.5716322857141495,0.5716322857141495,0.4430204331874847,0.19256863395373022,0.19256863395373022,0.7646702229976654,0.7646702229976654,high,True,True,0.85
ast_Latn-und_Kana,ast_Latn,und_Kana,,,68754,1,0.7800947427749634,0.7014558374881744,0.7163084268569946,0.7701660394668579,,,,p01,p10,,0.7163084268569946,0.6748849487304688,0.6748849487304688,0.7701660394668579,0.7247256914774577,0.6748849487304688,0.95,,no_benchmark,False,False,0.99
awa_Deva-ory_Orya,awa_Deva,ory_Orya,microsoft/harrier-oss-v1-0.6b,0.9915560033926082,138207,1,0.8438764810562134,0.7525774419307709,0.7717939853668213,0.8460414409637451,0.923246443271637,0.0359859354794025,0.8102553308010101,p01,p10,0.8102553308010101,0.7717939853668213,0.8102553308010101,0.8102553308010101,0.8460414409637451,0.7831386387348175,0.7831386387348175,0.9070276916027068,0.9070276916027068,high,True,True,0.8500000000000001
azb_Arab-eng_Latn,azb_Arab,eng_Latn,microsoft/harrier-oss-v1-0.6b,0.95205295155202,2804370,1,0.797919511795044,0.718336883187294,0.7336160898208618,0.7938725054264069,0.8580960631370544,0.0455739423632621,0.7362152338027954,p01,p10,0.7362152338027954,0.7336160898208618,0.7336160898208618,0.7336160898208618,0.7938725054264069,0.742604120572408,0.7336160898208618,0.831675261259079,0.831675261259079,mid,True,True,0.9
aze_Latn-epo_Latn,aze_Latn,epo_Latn,,,99940,1,0.8599727153778076,0.7447923213243485,0.7587957918643952,0.8396635353565216,,,,p01,p10,,0.7587957918643952,0.7191105538606644,0.7191105538606644,0.8396635353565216,0.7678838431835174,0.7191105538606644,0.95,,no_benchmark,False,False,0.99
aze_Latn-isl_Latn,aze_Latn,isl_Latn,,,142648,1,0.8567492365837097,0.7459659427404404,0.7603017210960388,0.8372297883033752,,,,p01,p10,,0.7603017210960388,0.7199822962284088,0.7199822962284088,0.8372297883033752,0.7695916374524434,0.7199822962284088,0.95,,no_benchmark,False,False,0.99
aze_Latn-mon_Cyrl,aze_Latn,mon_Cyrl,,,55302,1,0.8547753691673279,0.7485662907361984,0.7620146155357361,0.8291487991809845,,,,p01,p10,,0.7620146155357361,0.7230566477775574,0.7230566477775574,0.8291487991809845,0.7705942461887996,0.7230566477775574,0.95,,no_benchmark,False,False,0.99
aze_Latn-sun_Latn,aze_Latn,sun_Latn,,,61986,1,0.8548040390014648,0.7402908205986023,0.7542411983013153,0.8283296227455139,,,,p01,p10,,0.7542411983013153,0.7159453481435776,0.7159453481435776,0.8283296227455139,0.7631155451138815,0.7159453481435776,0.95,,no_benchmark,False,False,0.99
azj_Latn-als_Latn,azj_Latn,als_Latn,intfloat/multilingual-e5-large,0.9911693640422689,431205,1,0.9347233176231384,0.84549320936203,0.884006917476654,0.9459058046340942,0.9293293356895448,0.0276589263230562,0.8506136626005173,p01,p10,0.8506136626005173,0.884006917476654,0.884006917476654,0.884006917476654,0.9459058046340942,0.896756927172343,0.884006917476654,0.9143938720226288,0.9143938720226288,high,True,True,0.9
azj_Latn-eus_Latn,azj_Latn,eus_Latn,jinaai/jina-embeddings-v3,0.9757674457561896,177963,1,0.7606536149978638,0.2726658493280411,0.4223430752754211,0.8279659748077393,0.803982675075531,0.1093554496765136,0.4275752440094947,p01,p10,0.4275752440094947,0.4223430752754211,0.4223430752754211,0.4223430752754211,0.8279659748077393,0.5162177085876465,0.4223430752754211,0.7583213746547699,0.7583213746547699,mid,True,True,0.9
azj_Latn-isl_Latn,azj_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9819297423117967,387465,1,0.7555034756660461,0.2941888928413391,0.4536964535713196,0.8169546127319336,0.7971011996269226,0.1039870306849479,0.4345176532864571,p01,p10,0.4345176532864571,0.4536964535713196,0.4536964535713196,0.4536964535713196,0.8169546127319336,0.5349570473035177,0.4536964535713196,0.7489966154098511,0.7489966154098511,mid,True,True,0.9
azj_Latn-mya_Mymr,azj_Latn,mya_Mymr,jinaai/jina-embeddings-v3,0.9776188104330796,86624,1,0.5378695130348206,0.0763775840401649,0.1276861399412155,0.5941469073295593,0.759003758430481,0.1043799668550491,0.441187284886837,p01,p10,0.441187284886837,0.1276861399412155,0.421187284886837,0.421187284886837,0.5941469073295593,0.16704016352693238,0.16704016352693238,0.6989257484674454,0.6989257484674454,mid,True,True,0.85
azj_Latn-srp_Cyrl,azj_Latn,srp_Cyrl,microsoft/harrier-oss-v1-0.6b,0.986843104129142,520032,1,0.8865289688110352,0.7635772883892059,0.7971660315990449,0.9027003049850464,0.9005199074745178,0.0328029990196228,0.7998879462480545,p01,p10,0.7998879462480545,0.7971660315990449,0.7971660315990449,0.7971660315990449,0.9027003049850464,0.8187303970257441,0.7971660315990449,0.8835996836423874,0.8835996836423874,mid,True,True,0.9
azj_Latn-xho_Latn,azj_Latn,xho_Latn,intfloat/multilingual-e5-large,0.9705853033520946,104517,1,0.8892425894737244,0.7621511697769165,0.7804593563079834,0.9112799763679504,0.8969529271125793,0.0273432247340679,0.8187221705913543,p01,p10,0.8187221705913543,0.7804593563079834,0.7987221705913543,0.7987221705913543,0.9112799763679504,0.8084466139475505,0.7987221705913543,0.8808318376541138,0.8808318376541138,mid,True,True,0.8673729835938769
bak_Cyrl-ind_Latn,bak_Cyrl,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9849028743341446,79233,1,0.8305557370185852,0.7143478631973267,0.7344053387641907,0.8269439935684204,0.8951638340950012,0.0350125730037689,0.7930967628955841,p01,p10,0.7930967628955841,0.7344053387641907,0.773096762895584,0.773096762895584,0.8269439935684204,0.7465333938598633,0.7465333938598633,0.8764786720275879,0.8764786720275879,mid,True,True,0.85
bak_Cyrl-tur_Latn,bak_Cyrl,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9867738810443432,243116,1,0.8492254614830017,0.7366994172334671,0.7589896619319916,0.8515668511390686,0.9056434631347656,0.0324603244662284,0.8089713364839554,p01,p10,0.8089713364839554,0.7589896619319916,0.7889713364839553,0.7889713364839553,0.8515668511390686,0.7722762872775396,0.7722762872775396,0.8878772407770157,0.8878772407770157,mid,True,True,0.8499999999999999
bar_Latn-fra_Latn,bar_Latn,fra_Latn,,,201620,1,0.8825401067733765,0.7439770638942719,0.7646858990192413,0.902674674987793,,,,p01,p10,,0.7646858990192413,0.7103636944293976,0.7103636944293976,0.902674674987793,0.7817315608263016,0.7103636944293976,0.95,,no_benchmark,False,False,0.99
bel_Cyrl-ben_Beng,bel_Cyrl,ben_Beng,microsoft/harrier-oss-v1-0.6b,0.9880384477383256,880901,1,0.8539535999298096,0.7354143261909485,0.7536147236824036,0.867587685585022,0.9004990458488464,0.0313724912703037,0.8108058631420135,p01,p10,0.8108058631420135,0.7536147236824036,0.7908058631420135,0.7908058631420135,0.867587685585022,0.7662684917449951,0.7662684917449951,0.8826455026865005,0.8826455026865005,mid,True,True,0.85
bel_Cyrl-eus_Latn,bel_Cyrl,eus_Latn,jinaai/jina-embeddings-v3,0.9747434149781734,389005,1,0.5989194512367249,0.1882163047790527,0.2318561494350433,0.6607339382171631,0.7903687953948975,0.1084525808691978,0.4252497434616089,p01,p10,0.4252497434616089,0.2318561494350433,0.40524974346160886,0.40524974346160886,0.6607339382171631,0.2672691822052002,0.2672691822052002,0.742508739233017,0.742508739233017,mid,True,True,0.85
bel_Cyrl-hun_Latn,bel_Cyrl,hun_Latn,microsoft/harrier-oss-v1-0.6b,0.9891306402943952,1639539,1,0.8441158533096313,0.7289749085903168,0.7420726776123047,0.8473321795463562,0.9028002619743348,0.0310744512826204,0.8147329419851304,p01,p10,0.8147329419851304,0.7420726776123047,0.7947329419851303,0.7947329419851303,0.8473321795463562,0.7526278932889302,0.7526278932889302,0.8837051689624786,0.8837051689624786,mid,True,True,0.8500000000000002
bel_Cyrl-kmr_Latn,bel_Cyrl,kmr_Latn,intfloat/multilingual-e5-large,0.9531088970744106,71484,1,0.8868201971054077,0.7792591005563736,0.8022868037223816,0.9003445208072662,0.8949223160743713,0.0328558422625064,0.8105932980775833,p01,p10,0.8105932980775833,0.8022868037223816,0.8022868037223816,0.8022868037223816,0.9003445208072662,0.820515051484108,0.8022868037223816,0.8739413172006607,0.8739413172006607,mid,True,True,0.9
bel_Cyrl-mon_Cyrl,bel_Cyrl,mon_Cyrl,,,102837,1,0.869994580745697,0.7575894236564636,0.7744269728660583,0.8683552742004395,,,,p01,p10,,0.7744269728660583,0.7291527414321899,0.7291527414321899,0.8683552742004395,0.7853309551874796,0.7291527414321899,0.95,,no_benchmark,False,False,0.99
bel_Cyrl-pol_Latn,bel_Cyrl,pol_Latn,jinaai/jina-embeddings-v3,0.9918196268766476,3978422,1,0.4700573682785034,0.132286562025547,0.1772738113999366,0.4025243371725082,0.8486394882202148,0.0844498500227928,0.574149626493454,p01,p10,0.574149626493454,0.1772738113999366,0.574149626493454,0.574149626493454,0.4025243371725082,0.20570489366849257,0.20570489366849257,0.8107762932777405,0.8107762932777405,high,True,True,0.85
bel_Cyrl-swa_Latn,bel_Cyrl,swa_Latn,,,417405,1,0.8505082726478577,0.7440160751342774,0.7586223125457764,0.8511221408843994,,,,p01,p10,,0.7586223125457764,0.7191397905349731,0.7191397905349731,0.8511221408843994,0.7681903004646301,0.7191397905349731,0.95,,no_benchmark,False,False,0.99
bel_Cyrl-yor_Latn,bel_Cyrl,yor_Latn,intfloat/multilingual-e5-large,0.8962582252147592,111660,1,0.8655481338500977,0.7581284463405609,0.7774060249328614,0.8741414546966553,0.8540486097335815,0.032361876219511,0.7737632483243942,p01,p10,0.7737632483243942,0.7774060249328614,0.7774060249328614,0.7774060249328614,0.8741414546966553,0.7927322755257289,0.7774060249328614,0.8334232419729233,0.8334232419729233,mid,True,True,0.9
bem_Latn-zul_Latn,bem_Latn,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9394530370311364,136681,1,0.8749627470970154,0.7887681722640991,0.8066302537918091,0.8787000179290771,0.8920305967330933,0.0359549969434738,0.7922109287977218,p01,p10,0.7922109287977218,0.8066302537918091,0.8066302537918091,0.8066302537918091,0.8787000179290771,0.817517360051473,0.8066302537918091,0.8682282716035843,0.8682282716035843,mid,True,True,0.9
ben_Beng-ekk_Latn,ben_Beng,ekk_Latn,jinaai/jina-embeddings-v3,0.9848502590305868,3004588,1,0.5332936644554138,0.1760856941342354,0.2254251480102539,0.5178405046463013,0.8198381066322327,0.1017179414629936,0.4766371342539787,p01,p10,0.4766371342539787,0.2254251480102539,0.45663713425397867,0.45663713425397867,0.5178405046463013,0.2597269102931023,0.2597269102931023,0.7683302909135818,0.7683302909135818,mid,True,True,0.85
ben_Beng-hat_Latn,ben_Beng,hat_Latn,intfloat/multilingual-e5-large,0.9829019204118712,241312,1,0.8742533922195435,0.7608226120471955,0.7806681275367737,0.8869744837284088,0.905623495578766,0.031434316188097,0.8195290565490723,p01,p10,0.8195290565490723,0.7806681275367737,0.7995290565490722,0.7995290565490722,0.8869744837284088,0.7973021139701207,0.7973021139701207,0.888063907623291,0.888063907623291,mid,True,True,0.8500000000000001
ben_Beng-kab_Latn,ben_Beng,kab_Latn,Alibaba-NLP/gte-multilingual-base,0.8886264801818136,55620,1,0.6157398819923401,0.5011742115020752,0.5191559135913849,0.6010775566101074,0.7877817749977112,0.0810040235519409,0.5912965059280395,p01,p10,0.5912965059280395,0.5191559135913849,0.5712965059280395,0.5712965059280395,0.6010775566101074,0.5300513068834941,0.5300513068834941,0.7319657653570175,0.7319657653570175,mid,True,True,0.8499999999999999
ben_Beng-lim_Latn,ben_Beng,lim_Latn,microsoft/harrier-oss-v1-0.6b,0.93294384063559,97618,1,0.8452567458152771,0.7335971623659134,0.7506953954696656,0.8488122522830963,0.8618835806846619,0.0442921333014965,0.7420301705598831,p01,p10,0.7420301705598831,0.7506953954696656,0.7506953954696656,0.7506953954696656,0.8488122522830963,0.7630933493375779,0.7506953954696656,0.8356032520532608,0.8356032520532608,mid,True,True,0.9
ben_Beng-nds_Latn,ben_Beng,nds_Latn,,,83755,1,0.8205201625823975,0.7227837860584259,0.7377403736114502,0.8042347431182861,,,,p01,p10,,0.7377403736114502,0.6971659541130066,0.6971659541130066,0.8042347431182861,0.7467354476451874,0.6971659541130066,0.95,,no_benchmark,False,False,0.99
ben_Beng-pus_Arab,ben_Beng,pus_Arab,,,139465,1,0.8636395335197449,0.7552730441093445,0.7737590789794921,0.8674922585487366,,,,p01,p10,,0.7737590789794921,0.722966148853302,0.722966148853302,0.8674922585487366,0.7853683908780416,0.722966148853302,0.95,,no_benchmark,False,False,0.99
ben_Beng-swa_Latn,ben_Beng,swa_Latn,,,756386,1,0.8359468579292297,0.7374211847782135,0.7534159123897552,0.8318651914596558,,,,p01,p10,,0.7534159123897552,0.709580585360527,0.709580585360527,0.8318651914596558,0.763581578930219,0.709580585360527,0.95,,no_benchmark,False,False,0.99
ben_Beng-vie_Latn,ben_Beng,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9959260343481656,9987085,1,0.834894061088562,0.7193771839141846,0.7397723197937012,0.8369758725166321,0.9066863656044006,0.0301080737262964,0.8214604377746582,p01,p10,0.8214604377746582,0.7397723197937012,0.8214604377746582,0.8214604377746582,0.8369758725166321,0.7531525492668152,0.7531525492668152,0.8895215541124344,0.8895215541124344,high,True,True,0.85
bho_Deva-mar_Deva,bho_Deva,mar_Deva,intfloat/multilingual-e5-large,0.981116900189785,234071,1,0.8940478563308716,0.841057538986206,0.8539806604385376,0.8936302661895752,0.9285345673561096,0.0288096871227026,0.8348906725645066,p01,p10,0.8348906725645066,0.8539806604385376,0.8539806604385376,0.8539806604385376,0.8936302661895752,0.860336830218633,0.8539806604385376,0.9124087989330292,0.9124087989330292,mid,True,True,0.9
bos_Latn-als_Latn,bos_Latn,als_Latn,intfloat/multilingual-e5-large,0.9959862086911266,1276761,1,0.9105589985847472,0.7982997298240662,0.8317301273345947,0.9233008623123168,0.9416888952255248,0.0258382726460695,0.867132943868637,p01,p10,0.867132943868637,0.8317301273345947,0.867132943868637,0.867132943868637,0.9233008623123168,0.8475145101547241,0.8475145101547241,0.9276924282312392,0.9276924282312392,high,True,True,0.85
bos_Latn-fra_Latn,bos_Latn,fra_Latn,intfloat/multilingual-e5-large,0.995272779099528,11151003,2,0.8651708364486694,0.7698601365089417,0.7912626266479492,0.8714680671691895,0.909628450870514,0.0228495150804519,0.8475128829479217,p01,p10,0.8475128829479217,0.7912626266479492,0.8475128829479217,0.8475128829479217,0.8714680671691895,0.8050363858540853,0.8050363858540853,0.8965631425380707,0.8965631425380707,high,True,True,0.8499999999999999
