lang_pair,source_lang,target_lang,n_rows_total,n_shards,data_mean,data_p05,data_p10,data_p50,data_quantile,T_raw,T_clipped,data_sanity_cap,T_keep_cap,T,eff_cap,kept_fraction_est
nob_Latn-heb_Hebr,nob_Latn,heb_Hebr,934772,1,0.528194785118103,0.0,0.1000000014901161,0.449999988079071,p10,0.1000000014901161,0.1000000014901161,0.449999988079071,,0.1000000014901161,0.95,0.9
nob_Latn-nno_Latn,nob_Latn,nno_Latn,334118,1,0.8988858461380005,0.0959286540746688,0.5041786551475526,0.9999930262565612,p10,0.5041786551475526,0.5041786551475526,0.9999930262565612,,0.5041786551475526,0.95,0.9
nob_Latn-sun_Latn,nob_Latn,sun_Latn,75591,1,0.7310406565666199,0.3000000119209289,0.4000000059604645,0.800000011920929,p10,0.4000000059604645,0.4000000059604645,0.800000011920929,,0.4000000059604645,0.95,0.9
nob_Latn-yue_Hani,nob_Latn,yue_Hani,261282,1,0.7866652011871338,0.5149999856948853,0.5975000262260437,0.8199999928474426,p10,0.5975000262260437,0.5975000262260437,0.8199999928474426,,0.5975000262260437,0.95,0.9
nor_Latn-lzh_Hani,nor_Latn,lzh_Hani,213291,1,0.3361812233924866,0.0,0.0,0.050000000745058,p10,0.0,0.05,0.050000000745058,,0.05,0.95,0.5000000037252899
nor_Latn-srd_Latn,nor_Latn,srd_Latn,197324,1,0.1877281367778778,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.44999999999999996
nor_Latn-xho_Latn,nor_Latn,xho_Latn,206889,1,0.5469491481781006,0.2649999856948852,0.3199999928474426,0.5425000190734863,p10,0.3199999928474426,0.3199999928474426,0.5425000190734863,,0.3199999928474426,0.95,0.9
npi_Deva-por_Latn,npi_Deva,por_Latn,296163,1,0.4697512090206146,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.7500000022351739
npi_Deva-tur_Latn,npi_Deva,tur_Latn,3743718,1,0.1987311691045761,0.0740526095032692,0.0834909752011299,0.1422318965196609,p10,0.0834909752011299,0.0834909752011299,0.1422318965196609,,0.0834909752011299,0.95,0.9
nso_Latn-swe_Latn,nso_Latn,swe_Latn,30898,1,0.5510677695274353,0.0041064908728003,0.0095382882282137,0.6576640605926514,p10,0.0095382882282137,0.05,0.6576640605926514,,0.05,0.95,0.777506899854393
nya_Latn-slv_Latn,nya_Latn,slv_Latn,89624,1,0.5803519487380981,0.1330967396497726,0.1782816499471664,0.5962948799133301,p10,0.1782816499471664,0.1782816499471664,0.5962948799133301,,0.1782816499471664,0.95,0.9
nya_Latn-tso_Latn,nya_Latn,tso_Latn,246994,1,0.53665691614151,0.1949999928474426,0.2549999952316284,0.5575000047683716,p10,0.2549999952316284,0.2549999952316284,0.5575000047683716,,0.2549999952316284,0.95,0.9
oci_Latn-nld_Latn,oci_Latn,nld_Latn,99964,1,0.7780974507331848,0.0104198157787323,0.0429969020187854,0.9989206790924072,p10,0.0429969020187854,0.05,0.9989206790924072,,0.05,0.95,0.8983212141155699
oci_Latn-tha_Thai,oci_Latn,tha_Thai,89828,1,0.4977590441703796,0.1228034645318985,0.1454387307167053,0.4284725189208984,p10,0.1454387307167053,0.1454387307167053,0.4284725189208984,,0.1454387307167053,0.95,0.9
ory_Orya-sin_Sinh,ory_Orya,sin_Sinh,692015,1,0.6123107671737671,0.1602041870355606,0.2205201387405395,0.6491339206695557,p10,0.2205201387405395,0.2205201387405395,0.6491339206695557,,0.2205201387405395,0.95,0.9
pan_Guru-slk_Latn,pan_Guru,slk_Latn,170535,1,0.3893073499202728,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
pan_Guru-wln_Latn,pan_Guru,wln_Latn,39715,1,0.4722369611263275,0.1850000023841858,0.2300000041723251,0.449999988079071,p10,0.2300000041723251,0.2300000041723251,0.449999988079071,,0.2300000041723251,0.95,0.9
pap_Latn-por_Latn,pap_Latn,por_Latn,646090,1,0.3314652740955353,0.0,0.0,0.1500000059604644,p10,0.0,0.05,0.1500000059604644,,0.05,0.95,0.6666666699780357
pbt_Arab-rus_Cyrl,pbt_Arab,rus_Cyrl,186846,1,0.5874848961830139,0.1428601145744323,0.1894579380750656,0.6182467937469482,p10,0.1894579380750656,0.1894579380750656,0.6182467937469482,,0.1894579380750656,0.95,0.9
plt_Latn-fil_Latn,plt_Latn,fil_Latn,179541,1,0.7120375633239746,0.4025000035762787,0.5,0.7412499785423279,p10,0.5,0.5,0.7412499785423279,,0.5,0.95,0.9
plt_Latn-rus_Cyrl,plt_Latn,rus_Cyrl,699775,1,0.6683046221733093,0.1973141729831695,0.268900990486145,0.7367197275161743,p10,0.268900990486145,0.268900990486145,0.7367197275161743,,0.268900990486145,0.95,0.9
plt_Latn-war_Latn,plt_Latn,war_Latn,202335,1,0.5569369196891785,0.2300000041723251,0.2899999916553497,0.5774999856948853,p10,0.2899999916553497,0.2899999916553497,0.5774999856948853,,0.2899999916553497,0.95,0.9
pol_Latn-epo_Latn,pol_Latn,epo_Latn,102779,1,0.273562878370285,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.7500000022351739
pol_Latn-kin_Latn,pol_Latn,kin_Latn,69701,1,0.3843724429607391,0.0657458379864692,0.0822105929255485,0.2726620435714721,p10,0.0822105929255485,0.0822105929255485,0.2726620435714721,,0.0822105929255485,0.95,0.9
pol_Latn-rus_Cyrl,pol_Latn,rus_Cyrl,78402309,2,0.7228607535362244,0.4000000059604645,0.4850000143051147,0.7612500190734863,p10,0.4850000143051147,0.4850000143051147,0.7612500190734863,,0.4850000143051147,0.95,0.9
pol_Latn-swh_Latn,pol_Latn,swh_Latn,906758,1,0.666705846786499,0.1242130100727081,0.199932113289833,0.7611244320869446,p10,0.199932113289833,0.199932113289833,0.7611244320869446,,0.199932113289833,0.95,0.9
pol_Latn-xho_Latn,pol_Latn,xho_Latn,374371,1,0.308288425207138,0.0197191275656223,0.0240012090653181,0.1206162720918655,p10,0.0240012090653181,0.05,0.1206162720918655,,0.05,0.95,0.7198732069392846
por_Latn-cmn_Hani,por_Latn,cmn_Hani,23175166,1,0.8329343199729919,0.6075000166893005,0.6800000071525574,0.862500011920929,p10,0.6800000071525574,0.6800000071525574,0.862500011920929,,0.6800000071525574,0.95,0.9
por_Latn-hrv_Latn,por_Latn,hrv_Latn,1574337,1,0.6511962413787842,0.1000000014901161,0.2000000029802322,0.699999988079071,p10,0.2000000029802322,0.2000000029802322,0.699999988079071,,0.2000000029802322,0.95,0.9
por_Latn-mlt_Latn,por_Latn,mlt_Latn,60548,1,0.6142178177833557,0.0020145212765783,0.0047976425848901,0.9637799263000488,p10,0.0047976425848901,0.05,0.9637799263000488,,0.05,0.95,0.7486048154909476
por_Latn-som_Latn,por_Latn,som_Latn,286445,1,0.472819447517395,0.0020145212765783,0.0043896469287574,0.3543692231178283,p10,0.0043896469287574,0.05,0.3543692231178283,,0.05,0.95,0.7265300904778527
por_Latn-tha_Thai,por_Latn,tha_Thai,15389947,1,0.7961162328720093,0.5274999737739563,0.6100000143051147,0.8287500143051147,p10,0.6100000143051147,0.6100000143051147,0.8287500143051147,,0.6100000143051147,0.95,0.9
pus_Arab-por_Latn,pus_Arab,por_Latn,847107,1,0.5482507944107056,0.2599999904632568,0.3199999928474426,0.5475000143051147,p10,0.3199999928474426,0.3199999928474426,0.5475000143051147,,0.3199999928474426,0.95,0.9
pus_Arab-urd_Arab,pus_Arab,urd_Arab,127690,1,0.6445078253746033,0.3199999928474426,0.395000010728836,0.6625000238418579,p10,0.395000010728836,0.395000010728836,0.6625000238418579,,0.395000010728836,0.95,0.9
roh_Latn-por_Latn,roh_Latn,por_Latn,32882,1,0.6156070232391357,0.2049999982118606,0.2800000011920929,0.6449999809265137,p10,0.2800000011920929,0.2800000011920929,0.6449999809265137,,0.2800000011920929,0.95,0.9
ron_Latn-fil_Latn,ron_Latn,fil_Latn,1016395,1,0.7221328616142273,0.3675000071525574,0.4625000059604645,0.7612500190734863,p10,0.4625000059604645,0.4625000059604645,0.7612500190734863,,0.4625000059604645,0.95,0.9
ron_Latn-sin_Sinh,ron_Latn,sin_Sinh,2092911,1,0.5335414409637451,0.1000000014901161,0.2000000029802322,0.5,p10,0.2000000029802322,0.2000000029802322,0.5,,0.2000000029802322,0.95,0.9
ron_Latn-tat_Cyrl,ron_Latn,tat_Cyrl,123802,1,0.470040500164032,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.8625000005587935
ron_Latn-zho_Zyyy,ron_Latn,zho_Zyyy,144217,1,0.5560067892074585,0.1650000065565109,0.2349999994039535,0.5824999809265137,p10,0.2349999994039535,0.2349999994039535,0.5824999809265137,,0.2349999994039535,0.95,0.9
rus_Cyrl-als_Latn,rus_Cyrl,als_Latn,6396658,1,0.7057085633277893,0.3000000119209289,0.395000010728836,0.7574999928474426,p10,0.395000010728836,0.395000010728836,0.7574999928474426,,0.395000010728836,0.95,0.9
rus_Cyrl-fin_Latn,rus_Cyrl,fin_Latn,179430,1,0.3797831237316131,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
rus_Cyrl-mkd_Cyrl,rus_Cyrl,mkd_Cyrl,93297,1,0.5333036184310913,0.0,0.0,0.449999988079071,p10,0.0,0.05,0.449999988079071,,0.05,0.95,0.8625000005587935
rus_Cyrl-sqi_Latn,rus_Cyrl,sqi_Latn,1927923,1,0.5843607783317566,0.2000000029802322,0.2750000059604645,0.5975000262260437,p10,0.2750000059604645,0.2750000059604645,0.5975000262260437,,0.2750000059604645,0.95,0.9
rus_Cyrl-ukr_Cyrl,rus_Cyrl,ukr_Cyrl,40023815,1,0.7773317694664001,0.4675000011920929,0.5600000023841858,0.8237500190734863,p10,0.5600000023841858,0.5600000023841858,0.8237500190734863,,0.5600000023841858,0.95,0.9
san_Deva-tam_Taml,san_Deva,tam_Taml,278558,1,0.5326284766197205,0.12221410125494,0.157545730471611,0.5131516456604004,p10,0.157545730471611,0.157545730471611,0.5131516456604004,,0.157545730471611,0.95,0.9
sco_Latn-fra_Latn,sco_Latn,fra_Latn,498017,1,0.6839017868041992,0.3400000035762787,0.4250000119209289,0.7074999809265137,p10,0.4250000119209289,0.4250000119209289,0.7074999809265137,,0.4250000119209289,0.95,0.9
sdh_Arab-eng_Latn,sdh_Arab,eng_Latn,510337,1,0.4491085410118103,0.1800000071525573,0.2249999940395355,0.4250000119209289,p10,0.2249999940395355,0.2249999940395355,0.4250000119209289,,0.2249999940395355,0.95,0.9
sin_Sinh-sun_Latn,sin_Sinh,sun_Latn,185881,1,0.6047863960266113,0.1148971319198608,0.1764822751283645,0.6625053882598877,p10,0.1764822751283645,0.1764822751283645,0.6625053882598877,,0.1764822751283645,0.95,0.9
sin_Sinh-yue_Hani,sin_Sinh,yue_Hani,210507,1,0.6874049305915833,0.3400000035762787,0.4350000023841858,0.7212499976158142,p10,0.4350000023841858,0.4350000023841858,0.7212499976158142,,0.4350000023841858,0.95,0.9
slk_Latn-fas_Arab,slk_Latn,fas_Arab,178733,1,0.706023633480072,0.3725000023841858,0.457500010728836,0.7387499809265137,p10,0.457500010728836,0.457500010728836,0.7387499809265137,,0.457500010728836,0.95,0.9
slk_Latn-lit_Latn,slk_Latn,lit_Latn,427767,1,0.5044370293617249,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.8250000011175871
slk_Latn-som_Latn,slk_Latn,som_Latn,208312,1,0.5038947463035583,0.0019267346942797,0.0036744207609444,0.5318694114685059,p10,0.0036744207609444,0.05,0.5318694114685059,,0.05,0.95,0.7336082530440106
slk_Latn-tur_Latn,slk_Latn,tur_Latn,19045962,1,0.599743664264679,0.2399999946355819,0.3149999976158142,0.6324999928474426,p10,0.3149999976158142,0.3149999976158142,0.6324999928474426,,0.3149999976158142,0.95,0.9
slv_Latn-deu_Latn,slv_Latn,deu_Latn,118790,1,0.2317705154418945,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.45833333498901785
slv_Latn-lvs_Latn,slv_Latn,lvs_Latn,86403,1,0.4401784837245941,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.7083333349890178
slv_Latn-srd_Latn,slv_Latn,srd_Latn,54331,1,0.1892987489700317,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.44999999999999996
slv_Latn-urd_Arab,slv_Latn,urd_Arab,1114194,1,0.5107192397117615,0.050000000745058,0.1000000014901161,0.449999988079071,p10,0.1000000014901161,0.1000000014901161,0.449999988079071,,0.1000000014901161,0.95,0.9
sna_Latn-som_Latn,sna_Latn,som_Latn,507821,1,0.6474267840385437,0.1527742892503738,0.2303489446640014,0.7160317897796631,p10,0.2303489446640014,0.2303489446640014,0.7160317897796631,,0.2303489446640014,0.95,0.9
sna_Latn-ukr_Cyrl,sna_Latn,ukr_Cyrl,114475,1,0.5525904893875122,0.1368024945259094,0.1765520125627517,0.5444062352180481,p10,0.1765520125627517,0.1765520125627517,0.5444062352180481,,0.1765520125627517,0.95,0.9
snd_Arab-tel_Telu,snd_Arab,tel_Telu,1000627,1,0.5411723852157593,0.1000000014901161,0.1800000071525573,0.5,p10,0.1800000071525573,0.1800000071525573,0.5,,0.1800000071525573,0.95,0.9
som_Latn-swe_Latn,som_Latn,swe_Latn,451462,1,0.4611759483814239,0.1161716431379318,0.1402370631694793,0.3624227046966553,p10,0.1402370631694793,0.1402370631694793,0.3624227046966553,,0.1402370631694793,0.95,0.9
som_Latn-xho_Latn,som_Latn,xho_Latn,419901,1,0.6030478477478027,0.0906281173229217,0.1457626819610595,0.6706082820892334,p10,0.1457626819610595,0.1457626819610595,0.6706082820892334,,0.1457626819610595,0.95,0.9
sot_Latn-yor_Latn,sot_Latn,yor_Latn,565329,1,0.6171435713768005,0.1017083451151847,0.1859471946954727,0.6845452785491943,p10,0.1859471946954727,0.1859471946954727,0.6845452785491943,,0.1859471946954727,0.95,0.9
spa_Latn-cat_Latn,spa_Latn,cat_Latn,338386,1,0.3299711346626282,0.0,0.0,0.1500000059604644,p10,0.0,0.05,0.1500000059604644,,0.05,0.95,0.6666666699780357
spa_Latn-fin_Latn,spa_Latn,fin_Latn,96759262,2,0.6692131757736206,0.3000000119209289,0.375,0.7087500095367432,p10,0.375,0.375,0.7087500095367432,,0.375,0.95,0.9
spa_Latn-hrv_Latn,spa_Latn,hrv_Latn,47071665,1,0.7936199903488159,0.4474999904632568,0.5525000095367432,0.8412500023841858,p10,0.5525000095367432,0.5525000095367432,0.8412500023841858,,0.5525000095367432,0.95,0.9
spa_Latn-kea_Latn,spa_Latn,kea_Latn,151468,1,0.7365126609802246,0.2000000029802322,0.3000000119209289,0.8500000238418579,p10,0.3000000119209289,0.3000000119209289,0.8500000238418579,,0.3000000119209289,0.95,0.9
spa_Latn-lmo_Latn,spa_Latn,lmo_Latn,63018,1,0.4389553666114807,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.7500000022351739
spa_Latn-nap_Latn,spa_Latn,nap_Latn,164623,1,0.7055693864822388,0.3549999892711639,0.4449999928474426,0.7412499785423279,p10,0.4449999928474426,0.4449999928474426,0.7412499785423279,,0.4449999928474426,0.95,0.9
spa_Latn-pol_Latn,spa_Latn,pol_Latn,126683786,2,0.6767111420631409,0.3400000035762787,0.4174999892711639,0.7174999713897705,p10,0.4174999892711639,0.4174999892711639,0.7174999713897705,,0.4174999892711639,0.95,0.9
spa_Latn-srd_Latn,spa_Latn,srd_Latn,2975917,1,0.3469540774822235,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
spa_Latn-tur_Latn,spa_Latn,tur_Latn,78925180,1,0.6438828110694885,0.270000010728836,0.3600000143051147,0.6837499737739563,p10,0.3600000143051147,0.3600000143051147,0.6837499737739563,,0.3600000143051147,0.95,0.9
spa_Latn-zho_Hans,spa_Latn,zho_Hans,23393708,1,0.8229086995124817,0.5774999856948853,0.6549999713897705,0.8543750047683716,p10,0.6549999713897705,0.6549999713897705,0.8543750047683716,,0.6549999713897705,0.95,0.9
sqi_Latn-tgk_Cyrl,sqi_Latn,tgk_Cyrl,72725,1,0.4904485940933227,0.1749999970197677,0.2349999994039535,0.4774999916553497,p10,0.2349999994039535,0.2349999994039535,0.4774999916553497,,0.2349999994039535,0.95,0.9
srd_Latn-deu_Latn,srd_Latn,deu_Latn,240201,1,0.3545628190040588,0.0386316515505313,0.0548383146524429,0.2365162372589111,p10,0.0548383146524429,0.0548383146524429,0.2365162372589111,,0.0548383146524429,0.95,0.9
srd_Latn-ind_Latn,srd_Latn,ind_Latn,689333,1,0.3849348723888397,0.0370073728263378,0.0488577783107757,0.2048868089914322,p10,0.0488577783107757,0.05,0.2048868089914322,,0.05,0.95,0.8951331744494174
srd_Latn-mkd_Cyrl,srd_Latn,mkd_Cyrl,317647,1,0.7341310381889343,0.0378111340105533,0.1206162720918655,0.9701753854751588,p10,0.1206162720918655,0.1206162720918655,0.9701753854751588,,0.1206162720918655,0.95,0.9
srd_Latn-sqi_Latn,srd_Latn,sqi_Latn,237698,1,0.3193963468074798,0.0,0.0,0.1500000059604644,p10,0.0,0.05,0.1500000059604644,,0.05,0.95,0.6666666699780357
srd_Latn-yue_Hani,srd_Latn,yue_Hani,113004,1,0.2360091656446457,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.45833333498901785
srp_Cyrl-por_Latn,srp_Cyrl,por_Latn,112379,1,0.3557449579238891,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
srp_Cyrl-tha_Thai,srp_Cyrl,tha_Thai,2017912,1,0.595597505569458,0.050000000745058,0.1500000059604644,0.6000000238418579,p10,0.1500000059604644,0.1500000059604644,0.6000000238418579,,0.1500000059604644,0.95,0.9
srp_Latn-dan_Latn,srp_Latn,dan_Latn,1919909,1,0.7087195515632629,0.3300000131130218,0.4300000071525574,0.7512500286102295,p10,0.4300000071525574,0.4300000071525574,0.7512500286102295,,0.4300000071525574,0.95,0.9
srp_Latn-isl_Latn,srp_Latn,isl_Latn,521007,1,0.5489449501037598,0.1650000065565109,0.2349999994039535,0.5575000047683716,p10,0.2349999994039535,0.2349999994039535,0.5575000047683716,,0.2349999994039535,0.95,0.9
srp_Latn-pol_Latn,srp_Latn,pol_Latn,5505698,1,0.6214155554771423,0.2399999946355819,0.324999988079071,0.6575000286102295,p10,0.324999988079071,0.324999988079071,0.6575000286102295,,0.324999988079071,0.95,0.9
srp_Latn-tur_Latn,srp_Latn,tur_Latn,44350798,1,0.5575398206710815,0.1650000065565109,0.2450000047683715,0.5824999809265137,p10,0.2450000047683715,0.2450000047683715,0.5824999809265137,,0.2450000047683715,0.95,0.9
ssw_Latn-zul_Latn,ssw_Latn,zul_Latn,151394,1,0.644214391708374,0.198892742395401,0.2633467316627502,0.6927732825279236,p10,0.2633467316627502,0.2633467316627502,0.6927732825279236,,0.2633467316627502,0.95,0.9
sun_Latn-xho_Latn,sun_Latn,xho_Latn,76904,1,0.4976617991924286,0.0011799867497757,0.0024074285756796,0.494692325592041,p10,0.0024074285756796,0.05,0.494692325592041,,0.05,0.95,0.7315195479337284
swa_Latn-tum_Latn,swa_Latn,tum_Latn,140862,1,0.2472003549337387,0.050000000745058,0.0599999986588954,0.25,p10,0.0599999986588954,0.0599999986588954,0.25,,0.0599999986588954,0.95,0.9
swc_Latn-tur_Latn,swc_Latn,tur_Latn,460598,1,0.4209444224834442,0.0199999995529651,0.0799999982118606,0.4124999940395355,p10,0.0799999982118606,0.0799999982118606,0.4124999940395355,,0.0799999982118606,0.95,0.9
swe_Latn-fur_Latn,swe_Latn,fur_Latn,64454,1,0.1433082371950149,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.37500000186264515
swe_Latn-slk_Latn,swe_Latn,slk_Latn,135232,1,0.4788835346698761,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.7083333349890178
swe_Latn-urd_Arab,swe_Latn,urd_Arab,1420817,1,0.5156815648078918,0.0,0.050000000745058,0.449999988079071,p10,0.050000000745058,0.050000000745058,0.449999988079071,,0.050000000745058,0.95,0.9
swh_Latn-tgk_Cyrl,swh_Latn,tgk_Cyrl,52511,1,0.6648738384246826,0.1503612101078033,0.2475020885467529,0.7386690974235535,p10,0.2475020885467529,0.2475020885467529,0.7386690974235535,,0.2475020885467529,0.95,0.9
szl_Latn-por_Latn,szl_Latn,por_Latn,58073,1,0.5268229842185974,0.0,0.050000000745058,0.449999988079071,p10,0.050000000745058,0.050000000745058,0.449999988079071,,0.050000000745058,0.95,0.9
tam_Taml-xho_Latn,tam_Taml,xho_Latn,216677,1,0.4380730986595154,0.0267592836171388,0.0346935167908668,0.3225259780883789,p10,0.0346935167908668,0.05,0.3225259780883789,,0.05,0.95,0.8257238914811751
tel_Telu-tgl_Latn,tel_Telu,tgl_Latn,381017,1,0.3105443716049194,0.0884861275553703,0.1023469194769859,0.2017762064933776,p10,0.1023469194769859,0.1023469194769859,0.2017762064933776,,0.1023469194769859,0.95,0.9
tgk_Cyrl-tha_Thai,tgk_Cyrl,tha_Thai,264205,1,0.5739917755126953,0.0106525104492902,0.0488577783107757,0.6275428533554077,p10,0.0488577783107757,0.05,0.6275428533554077,,0.05,0.95,0.8990733002408472
tgl_Latn-yue_Hani,tgl_Latn,yue_Hani,267162,1,0.082319788634777,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.20000000198682133
tha_Thai-yue_Hani,tha_Thai,yue_Hani,694000,1,0.804264485836029,0.5525000095367432,0.6299999952316284,0.8337500095367432,p10,0.6299999952316284,0.6299999952316284,0.8337500095367432,,0.6299999952316284,0.95,0.9
tsn_Latn-vie_Latn,tsn_Latn,vie_Latn,167388,1,0.2910355925559997,0.0873997211456298,0.1008786261081695,0.2174074649810791,p10,0.1008786261081695,0.1008786261081695,0.2174074649810791,,0.1008786261081695,0.95,0.9
tur_Latn-eng_Latn,tur_Latn,eng_Latn,1319712,1,0.5270897150039673,0.0299999993294477,0.1000000014901161,0.449999988079071,p10,0.1000000014901161,0.1000000014901161,0.449999988079071,,0.1000000014901161,0.95,0.9
tur_Latn-slk_Latn,tur_Latn,slk_Latn,28282,1,0.3271847665309906,0.0,0.0,0.1500000059604644,p10,0.0,0.05,0.1500000059604644,,0.05,0.95,0.6666666699780357
tur_Latn-xho_Latn,tur_Latn,xho_Latn,359796,1,0.3895561993122101,0.0215211231261491,0.0267592836171388,0.2217356413602829,p10,0.0267592836171388,0.05,0.2217356413602829,,0.05,0.95,0.748348224479011
ukr_Cyrl-pol_Latn,ukr_Cyrl,pol_Latn,40398,1,0.3110906481742859,0.0,0.0,0.1000000014901161,p10,0.0,0.05,0.1000000014901161,,0.05,0.95,0.6250000018626451
ukr_Cyrl-zul_Latn,ukr_Cyrl,zul_Latn,85533,1,0.6566905379295349,0.0062620602548122,0.0206008460372686,0.8949994444847107,p10,0.0206008460372686,0.05,0.8949994444847107,,0.05,0.95,0.8778637270337692
und_Beng-nld_Latn,und_Beng,nld_Latn,157360,1,0.6098742485046387,0.3149999976158142,0.3774999976158142,0.6175000071525574,p10,0.3774999976158142,0.3774999976158142,0.6175000071525574,,0.3774999976158142,0.95,0.9
und_Grek-fra_Latn,und_Grek,fra_Latn,75366,1,0.5518901944160461,0.2450000047683715,0.3050000071525574,0.550000011920929,p10,0.3050000071525574,0.3050000071525574,0.550000011920929,,0.3050000071525574,0.95,0.9
und_Kana-msa_Latn,und_Kana,msa_Latn,134137,1,0.2505183219909668,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.45833333498901785
und_Kana-tha_Thai,und_Kana,tha_Thai,106867,1,0.701607882976532,0.395000010728836,0.4625000059604645,0.7225000262260437,p10,0.4625000059604645,0.4625000059604645,0.7225000262260437,,0.4625000059604645,0.95,0.9
uzn_Cyrl-rus_Cyrl,uzn_Cyrl,rus_Cyrl,195802,1,0.4806163311004638,0.0649999976158142,0.1299999952316284,0.4699999988079071,p10,0.1299999952316284,0.1299999952316284,0.4699999988079071,,0.1299999952316284,0.95,0.9
uzn_Latn-mkd_Cyrl,uzn_Latn,mkd_Cyrl,41341,1,0.5239207148551941,0.0031445701606571,0.0064025050960481,0.5433133244514465,p10,0.0064025050960481,0.05,0.5433133244514465,,0.05,0.95,0.7407959332041267
uzn_Latn-tur_Latn,uzn_Latn,tur_Latn,234337,1,0.425553560256958,0.0448718145489692,0.0656048357486724,0.277472972869873,p10,0.0656048357486724,0.0656048357486724,0.277472972869873,,0.0656048357486724,0.95,0.9
